"Fact Sheet","index","url"
"Age: 28 Birthday: July 1 Location: Oakland, California Hobbies: writing (obviously), baking, hiking, Netflix (that counts, right?) Favorite noveling music: mostly just coffeehouse chatter. Website: Http://www.grumpgirlmonologues.com Occupation: Audio Engineer / Producer Favorite books or authors: Neil Gaiman, David Sedaris, Dave Eggers, JK Rowling, Cassandra Clare, George RR Martin","3527","http://nanowrimo.org/participants/ethibeaux"
"Fact Sheet","3528","http://nanowrimo.org/participants/fiegellan"
"Age: 28 Birthday: November 5 Location: Fairfax, CA Hobbies: Running, Swimming, Biking, Music, Programming, Living life to the max Favorite noveling music: EDM, something with a steady beat, or classical music. Really anything. I just can't write in silence... Website: https://www.facebook.com/chris.fiegel Occupation: Jr Business System Analyst Favorite books or authors: Stephen King, Terry Goodkind, Rachel Caine.","3529","http://nanowrimo.org/participants/fiegellan"
"Fact Sheet","3530","http://nanowrimo.org/participants/fireun"
"Age: 34 Location: Naples, NY Hobbies: geocaching, drumming, taxidermy, firespinning Favorite noveling music: a 5,000 song playlist of just about everything on shuffle Website: http://aprilsteenburgh.com/ Occupation: Librarian Favorite books or authors: Lois McMaster Bujold, Sherwood Smith, Sarah Monette, Emma Bull, Joan D. Vinge, Kristine Smith, Kari Sperring","3531","http://nanowrimo.org/participants/fireun"
"Fact Sheet","3532","http://nanowrimo.org/participants/G-M-Luna"
"Location: Berkeley Hobbies: sailing, fly fishing, gym, community service Favorite noveling music: classical, jazz, blues Website: Occupation: retired jockey, self-employed Favorite books or authors: stienbeck, melville, beckett, Hemingway, shepard, robbins, t.c. boyle","3533","http://nanowrimo.org/participants/G-M-Luna"
"Fact Sheet","3534","http://nanowrimo.org/participants/Grant-Faulkner"
"Primary Role: admin Location: Berkeley Hobbies: Making collages, taking photos, junk collecting, hot tubbing, tap dancing Favorite noveling music: Arvo Part, William Basinski, X, Sigur Ros, The xx, Coco Rosie, Perfume Genius, John Cage, Eric Satie, Chelsea Wolfe, Morton Feldman Website: http://www.grantfaulkner.com/ Occupation: Executive Director of a Wildly Creative and Wondrous Organization Favorite books or authors: The Sheltering Sky, A Visit from the Goon Squad, Under the Volcano, Housekeeping, The Windup Girl, Tender Is the Night, Madame Bovary, Invisible Cities, Anna Karenina, Paul Bowles, Lydia Davis, Daniel Clowes, Doctor Seuss, Yasunari Kawabata, James Ellroy, Nathalie Sarraute, James Salter, Denis Johnson, Basho, Frank Portman, Jenny Offil, Paolo Bacigalupi, Zora Neale Hurston, Robert Stone, Malcolm Lowry, Dorothy Parker, Herman Hesse, Alice Munro, Raymond Chandler, Anne Sexton, Roland Barthes, Milan Kundera, Graham Greene, Jane Austen, Fyodor Dostoevsky, William Gibson, Ray Bradbury, Philip K. Dick, Dean Young, Anais Nin, Teju Cole, Tony Hoagland, Raymond Carver, John Ashberry, Langston Hughes, Heather Mackey","3535","http://nanowrimo.org/participants/Grant-Faulkner"
"Fact Sheet","3536","http://nanowrimo.org/participants/greenphoenixrain"
"Primary Role: Municipal Liaison Age: 27 Location: Everett, WA Hobbies: Reading, outdoory stuff, animals, sewing, LARP Favorite noveling music: Epic Pandora Radio Station Website: Occupation: Scientist Favorite books or authors: Patrick Rothfuss, Dragonlance Novels, Sabriel, Dealing with Dragons, Assassin's Apprentice, Lord of the Rings, Song of the Lioness Series, The Hobbit, Margaret Weis, Tracy Hickman, Tamora Pierce, Tolkien, Garth Nix, Robin Hobb","3537","http://nanowrimo.org/participants/greenphoenixrain"
"Fact Sheet","3538","http://nanowrimo.org/participants/hsparks"
"Location: California Hobbies: Thinking about the future Favorite noveling music: Whatever my MC is currently into Website: Occupation: PhD Candidate History","3539","http://nanowrimo.org/participants/hsparks"
"Fact Sheet","3540","http://nanowrimo.org/participants/Ixy-Pixy"
"Primary Role: Municipal Liaison Location: San Ramon Hobbies: Reading, Arts & Crafts, Cooking Website: http://ipixy.wordpress.com/ Occupation: Teacher Favorite books or authors: Jostein Gaardner, Tamora Pierce, J.K. Rowling, Heinlein, Rick Riordan, Neil Gaman","3541","http://nanowrimo.org/participants/Ixy-Pixy"
"Fact Sheet","3542","http://nanowrimo.org/participants/jjfid"
"Age: 54 Location: Majesticly Beautiful, Tooele County Utah Hobbies: I like my dog. I like art and creating with my hands. I like to garden. I love my friends and family. Website: http://www.facebook.com/jalynefidler Favorite books or authors: I am a lover of children's books, short and sweet! Sadly I don't have a list of favorite authors but I do remember A 1959 novel by Jean Craighead George ""My Side of the Mountain"" about the adventures of a young boy and how he survived in the wilderness. I still remember the thrill I felt reading it., Neal A Maxwell, Sheri Dew","3543","http://nanowrimo.org/participants/jjfid"
"Fact Sheet","3544","http://nanowrimo.org/participants/jodimt"
"Location: Boston, MA Metro Region Hobbies: phonetography, fiber arts, painting, birding Favorite noveling music: mixed Website: http://winterwinterarts.com/","3545","http://nanowrimo.org/participants/jodimt"
"Fact Sheet","3546","http://nanowrimo.org/participants/jonbritton"
"Location: Oakland, California, USA Favorite noveling music: tap tap tap tap tap tap tap tap tap tap tap tap tap tap tap Website: http://jonbritton.net Occupation: Engineer, Artist, Writer, Coder, infrequent sous-chef","3547","http://nanowrimo.org/participants/jonbritton"
"Fact Sheet","3548","http://nanowrimo.org/participants/J_Hill"
"Age: 58 Birthday: August 12 Location: Oakland Hobbies: Writing and Producing LARP events, RPG tabletop games, Knitting Favorite noveling music: Mikalos Roza Soundtracks Website: http://www.vpll.org Occupation: Self Favorite books or authors: T.E.D. Klien, Connie Willis","3549","http://nanowrimo.org/participants/J_Hill"
"Fact Sheet","3550","http://nanowrimo.org/participants/laceywilson"
"Age: 30 Location: Hayward, California Hobbies: sewing, traveling, crafting, pretending to be an entrepreneur, coffee shop-hanging, reading Favorite noveling music: Acoustic, like Boyce Avenue Style but instrumental. Website: http://homefolkandcommonwealth.vsco.com Occupation: Educator Favorite books or authors: Most memoirs and autobiographies","3551","http://nanowrimo.org/participants/laceywilson"
"Fact Sheet","3552","http://nanowrimo.org/participants/Laconic-Lad"
"Age: 42 Birthday: July 19 Location: Danville, CA Hobbies: I enjoy eating food that makes my insides die, recovering from injuries, being awake forever and always, believing I understand and am good at Mathematics, and trusting indiscriminately. Favorite noveling music: Harsh, grating industrial. Website: Occupation: Office Manager, maybe? We never really did decide on a title for me. Favorite books or authors: I love The Black Hole Travel Agency by Jack McKinney (for personal reasons), Sunburst by Phyllis Gottlieb, everything David Brin has ever written, and the same for Dave Duncan. I think I like Joey Comeau's stories, but I'm not sure they were written to be enjoyed, so maybe I'm reading them wrong.","3553","http://nanowrimo.org/participants/Laconic-Lad"
"Fact Sheet","3554","http://nanowrimo.org/participants/lassen86"
"Location: Oakland, CA Hobbies: writing, reading, crafts, dancing, singing, cooking, games, hiking, long walks. Favorite noveling music: none. Website: Occupation: Novice Writer Favorite books or authors: I like them all.","3555","http://nanowrimo.org/participants/lassen86"
"Fact Sheet","3556","http://nanowrimo.org/participants/lenichi"
"Birthday: June 8 Location: San Ramon Hobbies: I Church, Mock Trial, MUN, DECA, Adobe Creative Cloud, Volunteer, Engineer, and make the world go round. Favorite noveling music: The Script, American Authors, Piano Guys, OneRepublic, Fallout Boy, Imagine Dragons, Bastille Website: http://leineval.com Occupation: Student Favorite books or authors: God, Brandon Mull, Cornelia Funke, Ken Follet, Markus Zusak, Catherine Valente, Rick Riordan, Jonathan Stroud","3557","http://nanowrimo.org/participants/lenichi"
"Fact Sheet","3558","http://nanowrimo.org/participants/LetterpressLibrarian"
"Location: Hayward Hobbies: Reading, Letterpress Printing, Photography, Baking Favorite noveling music: I prefer silence when writing; I'm bad at multi-tasking. Website: Occupation: Librarian Favorite books or authors: J. R. R. Tolkien, Patrick Rothfuss, Neil Gaiman, Sarah Addison Allen, Alice Hoffman, Jim Butcher, Erin Morgenstern, Emily Dickinson, Jane Austen, Brene Brown, Bill Bryson, Jared Diamond","3559","http://nanowrimo.org/participants/LetterpressLibrarian"
"Fact Sheet","3560","http://nanowrimo.org/participants/lil-bone"
"Location: bay area Hobbies: writing, skiing, writing, gardening, writing. Favorite noveling music: Mumford and Sons, Marcus Foster, Angus and Julia Stone Website: Occupation: graphic designer Favorite books or authors: Outlander, The Great Gatsby, Princess Bride. Gabaldon, Shakespeare, Brontë, Austen, F. Scott Fitzgerald, Gail Carriger","3561","http://nanowrimo.org/participants/lil-bone"
"Fact Sheet","3562","http://nanowrimo.org/participants/lokelani86"
"Primary Role: Municipal Liaison Age: 29 Location: Honolulu, HI Hobbies: Reading, writing, cooking gluten free, kicking it with my dog, movies, singing karaoke, the beach Favorite noveling music: Showtunes! Website: Occupation: Middle School English Teacher Favorite books or authors: Too many to name!!!","3563","http://nanowrimo.org/participants/lokelani86"
"Fact Sheet","3564","http://nanowrimo.org/participants/Mancha"
"Location: East Bay, California Hobbies: anime, movies, fanfiction, reading, writing, climbing, hiking Website: http://mancha-sama.livejournal.com/ Occupation: IT Favorite books or authors: All sorts but Fantasy/Sci Fi, Pern, Discworld, etc.","3565","http://nanowrimo.org/participants/Mancha"
"Fact Sheet","3566","http://nanowrimo.org/participants/MKent1"
"Location: San Pablo, CA, USA Hobbies: didgeridoo, performance, conversation, reasoning, exercising body and senses Favorite noveling music: ambient sound. no music Website: http://www.woodbodies.com Occupation: musician/performer/ritualist, home artist/""carpenter"", research scientist (ret.) Favorite books or authors: Ivan Illich, W S Burroughs, Mark Twain, Gary Snyder, H de Balzac, Marge Piercy, Ken Kesey, Wendell Berry, Jorge Amado, Germaine Greer, Alexandro Jodorowsky and R A Heinlein come immediately to mind...","3567","http://nanowrimo.org/participants/MKent1"
"Fact Sheet","3568","http://nanowrimo.org/participants/MusicalMe"
"Age: 31 Location: Austin, Texas Hobbies: Music, playing instruments, singing, directing my choir, writing music, writing, reading, movies, TV, filming and film editing, scrapbooking, spending time with friends or my boyfriend, movies, walking, swimming, etc Favorite noveling music: Depends on what I'm writing about Website: Occupation: Church music director / Instacart Shopper Favorite books or authors: I am the Messenger, The Book Thief, Anne of the Island, Anne of Green Gables, The Blue Castle, Harry Potter series, Series of Unfortunate Events, Little Women, Hope was Here, Chronicles of Narnia, etc..., Lucy Maud Montgomery, J.K. Rowling, Lemony Snickett, C.S. Lewis, Adrian Plass, etc.","3569","http://nanowrimo.org/participants/MusicalMe"
"Fact Sheet","3570","http://nanowrimo.org/participants/mwalker"
"Location: Pleasanton, CA Hobbies: reading, exploring new things, computer games, watching a bit of TV Favorite noveling music: Usually none, but when I do it's quiet classical. Website: Occupation: iOS Software Engineer Favorite books or authors: The Three Muskeeters","3571","http://nanowrimo.org/participants/mwalker"
"Fact Sheet","3572","http://nanowrimo.org/participants/naseem-sage"
"Location: Oakland, CA Favorite noveling music: Imagine Dragons, Puccini (opera), Evanescence, 5sos, Maroon5, P!nk, Paramore.... Website: http://figment.com/users/381143-Liora-Nutella Occupation: student :p Favorite books or authors: Book Theif by Markus Zusak, Dr. Zhivago by Pasternak, and Crime and Punishment by Doystevski","3573","http://nanowrimo.org/participants/naseem-sage"
"Fact Sheet","3574","http://nanowrimo.org/participants/NLettis"
"Location: California Hobbies: photography, backpacking, reading Favorite noveling music: cafe background Website: Occupation: teacher","3575","http://nanowrimo.org/participants/NLettis"
"Fact Sheet","3576","http://nanowrimo.org/participants/Nytshaed"
"Birthday: January 3 Location: Nor Cal - 510 Hobbies: RPGs, BJDs, Tiki-o-phile, Rum, anything that Glows in the Dark Favorite noveling music: Metal. Hard Rock. Website: http://www.facebook.com/nytshaed63 Occupation: Printing Technician, Maze Haunter, Scare Actor. Favorite books or authors: Biographies, Harry Potter, ""The Dirt"", ""The Heroin Diaries""., E.R Burroughs, JK Rowling,","3577","http://nanowrimo.org/participants/Nytshaed"
"Fact Sheet","3578","http://nanowrimo.org/participants/poise"
"Hobbies: developing a realistic world view Favorite noveling music: no music Website: Favorite books or authors: Austen, Hugo, LeGuin, McGuckian, Owen, Rowling, Wright; Robin Hood","3579","http://nanowrimo.org/participants/poise"
"Fact Sheet","3580","http://nanowrimo.org/participants/QuinnWhittaker"
"Location: Marin Hobbies: Reading, Gardening, Ukulele, Food, and lots of Tea Favorite noveling music: Mixed Medley - Instrumental, Rock, Metal, Hip Hop, Soul, etc. Website: http://quinnwhittaker.com Favorite books or authors: Juliet Marillier, Rachel Kane, Ann Agguire, Gail Carriger, Gini Koch, Piers Anthony, George R.R. Martin, Agnes and the Hitman","3581","http://nanowrimo.org/participants/QuinnWhittaker"
"Fact Sheet","3582","http://nanowrimo.org/participants/RagingFem"
"Age: 61 Location: Concord, CA Hobbies: Reading, writing, crocheting, knitting, and anything that can be done on a computer. Favorite noveling music: Environmental sounds. Music tends to get in the way. Website: Occupation: Ask me December 1st. Favorite books or authors: Stephen King, Margaret E. Atwood, Anne Rice, To Kill a Mockingbird (all time favorite book)","3583","http://nanowrimo.org/participants/RagingFem"
